BSFC (g/kW-hr),BSNO (g/kW-hr),BSPM (g/kW-hr),Corrected Exhaust,TimeToEvent,Test Time (100ms),Speed (rpm),Torque (lb-ft),Power (hp),Position,Control,Cylinder 1,Cylinder 2,Cylinder 3,Cylinder 4,Cylinder 5,Cylinder 6,Exhaust Temp,Pre Turbo Temp,Post Turbo Temp,Intake Temp,Cart Fuel Flow (kg/hr),PM Raw (ug/m^3),Turbo Position,Turbo Position Request,Turbo Boost ,Exhaust (kg/hr),LFE (kg/hr),NO Raw (ppm),EGR Meter,EGR Mass Flow (kg/hr),EGR Temp (K),EGR Venturi Guess,EGR Valve Raw,Speed,Torque,Time,Speed,Fuel Estimate (kg/hr),Boost (kPa),TurboSpeed,SSM,SOI Press Mpa,SOI Timing
12116.5,359.240,3.545,195.03,-34.20,67,787,3,0,0,1,94.811,90.845,90.638,81.808,84.359,71.821,110.247,24.294,32.038,24.553,1.459,4.70E-01,16.61323468,16.91475,1.002058473,281.23308,184.8625898,372.3342952,4.136558913,32.66388449,320.3735148,15.01605016,63.06701304,794.5382842,2.29223349,9.3,776.1196638,3.133264232,0.119036066,3.98E+03,1,42,9.183173246
12333.2,262.192,2.624,223.71,-34.10,68,802,2,0,0,1,94.811,90.845,90.638,81.808,84.359,71.821,110.247,24.294,32.038,24.553,1.459,5.33E-01,17.32745008,17.16475,0.990802612,306.3047938,188.3021739,303.8169286,6.339399775,29.89137034,319.9048841,13.69947514,63.96701304,809.6268068,2.172110447,9.4,789.4617075,3.079552696,-0.125996354,3968.287924,1,42,9.195159512
11012.7,220.360,2.535,254.43,-34.00,69,816,2,0,0,1,94.811,90.845,90.638,81.808,84.359,71.821,110.247,24.294,32.038,24.553,1.459,1.12E+00,18.09953545,17.41475,0.994045075,333.1574213,188.3154962,276.0823001,8.521487845,35.94185862,320.1854045,16.02705903,64.86701304,823.669643,2.412572964,9.5,809.8327461,3.107230891,-0.06048174,6302.809379,1,42,9.209305812
9635.8,242.705,2.963,249.50,-33.90,70,830,2,0,0,1,94.811,90.845,90.638,81.808,84.359,71.821,110.247,24.294,32.038,24.553,1.459,1.25E+00,18.66792523,17.66475,0.999346151,328.8520394,191.9889534,283.7333745,10.86439264,37.55544778,320.1615148,16.36086421,65.76701304,836.9407878,2.411295442,9.6,830.5847374,2.761090278,0.115832864,4018.849023,1,42,9.182317728
18134.6,428.353,5.724,215.49,-33.80,71,842,2,0,0,1,94.811,90.845,90.638,81.808,84.359,71.821,110.247,24.294,32.038,24.553,1.459,1.25E+00,19.42039173,17.91475,1.00738625,299.114198,194.0783784,216.4672394,13.32968968,40.53382381,320.0953228,17.27694614,66.66701304,848.853387,1.255778426,9.7,835.8112801,2.744734797,-0.406641169,6343.29667,1,42,9.203394011
17062.1,326.648,2.520,225.20,-33.70,72,854,2,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.162,1.49E+00,20.10698961,18.16475,0.999969127,307.6091613,193.8776223,243.6412556,15.70483236,45.81325792,320.4918572,19.1134756,67.56701304,860.137877,1.288362457,9.8,845.7000409,2.68463078,-0.07168858,6403.901796,1,42,9.207159174
9805.5,153.009,1.119,245.11,-33.60,73,865,2,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.162,1.82E+00,20.66840827,18.41475,0.999728675,325.0129667,195.1163289,210.6582249,17.9561881,44.09305198,320.3657387,18.43282726,68.46701304,870.7517964,2.123157667,9.9,863.4172261,2.573903134,0.034300672,4321.958071,1,42,9.169105606
11793.8,236.682,1.384,299.50,-33.50,74,876,2,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.162,1.91E+00,21.26668705,18.66475,0.99764157,372.5678928,195.8271105,250.6328714,19.58916735,43.76291317,320.3397788,18.26574934,69.36701304,880.9706624,1.845403768,10,864.5077479,2.722411976,2.61E-01,6268.003191,1,42,9.191117555
16883.5,329.085,2.372,210.95,-33.40,75,886,2,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.162,1.42E+00,21.78919764,18.91475,0.992032153,295.1489687,196.5053508,193.9571707,20.65190612,45.25354482,320.1842397,18.71846109,70.26701304,890.7583737,1.200213455,10.1,882.2750035,2.562874992,0.090609382,6796.159713,1,42,9.181740373
15024.5,200.348,1.197,190.66,-33.30,76,895,2,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.162,6.45E-01,22.22501605,19.16475,1.003517685,277.4090061,198.266144,193.2645867,21.77096848,50.34386609,320.0522549,20.25013637,71.16701304,899.6030783,1.327129129,10.2,886.9882028,2.54689016,-0.068807442,6658.068359,1,42.00001948,9.170616733
9080.9,141.152,0.735,217.99,-33.20,77,904,2,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.335,3.75E-01,22.67798725,19.41475,0.997337221,301.2986122,198.9017183,193.1482234,23.43577913,49.1008436,320.2108232,19.79852273,72.06701304,908.3234392,1.986034383,10.3,904.2966701,2.325961456,0.117434729,6744.269542,1,42.13656878,9.216746383
19536.1,464.390,1.846,257.55,-33.10,78,913,2,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.335,8.72E-01,22.98763978,19.66475,1.014230993,335.8921459,199.408186,234.0943426,25.32890738,48.43891472,320.4031396,19.54386982,72.96701304,917.0907769,0.986130519,10.4,905.2384753,2.508595573,0.005791657,6864.574374,1,42.2074722,9.240278752
23418.2,293.014,1.501,175.73,-33.00,79,922,1,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.335,1.13E+00,23.11275016,19.91475,1.016200003,264.3547608,200.5707329,186.6840086,25.99405154,53.92775098,320.2853878,21.18981228,73.86701304,925.9630863,0.835894769,10.5,917.9949445,2.573626157,0.216302151,6860.383412,1,42.72321827,9.294695913
19383.2,453.552,2.021,187.19,-32.90,80,930,1,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.335,6.24E-01,23.29492673,20.16475,0.994673483,274.3706487,204.5185324,224.6895861,26.36345985,54.44969854,320.2015688,21.02562865,74.76701304,934.9582571,1.033428722,10.6,925.6331053,2.659157181,0.151956536,4663.742914,1,43.02879825,9.35491631
13353.8,215.492,1.034,254.73,-32.80,81,940,2,0,0,1,97.958,97.157,96.906,88.357,94.282,82.481,113.527,24.298,31.993,24.535,2.335,2.10E-01,23.18638868,20.41475,1.006067673,333.4264503,206.7866597,211.0726032,26.55901241,58.29615028,320.0591571,21.99167508,75.66701304,944.1470523,1.418915576,10.7,937.1565717,2.540077195,0.373225906,4679.999746,1,43.49007842,9.435527608
16740.4,269.155,1.395,172.49,-32.70,82,949,1,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,1.417,1.87E-01,23.23406735,20.66475,0.999808594,261.5263705,207.0512232,188.4745382,27.17608547,58.52949851,320.3760928,22.0383084,76.56701304,953.4434195,1.158271867,10.8,946.3726551,2.624930329,0.418747811,4669.014274,1,43.8847407,9.564926327
17959.5,306.176,1.242,276.93,-32.60,83,958,1,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,1.417,1.92E-01,23.25000792,20.91475,1.002865955,352.8288311,208.8258898,239.6402063,28.16268157,60.55785334,320.3725667,22.48014399,77.46701304,962.4937902,1.134677833,10.9,951.083865,2.784906137,0.210489402,4807.981676,1,44.12657318,9.52483267
27154.1,464.786,2.525,194.20,-32.50,84,968,1,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,1.417,1.75E-01,23.11775083,21.16475,1.016478667,280.500737,210.4453466,198.8771413,29.23952675,61.93064976,320.3949944,22.73719071,78.36701304,972.102867,0.755363077,11,964.4639193,2.831060903,0.371431034,4808.027901,1,44.58243177,9.650658371
13676.9,188.930,1.075,223.92,-32.40,85,977,1,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,1.417,2.51E-01,23.03134356,21.41475,1.003678787,306.4913372,212.9913484,212.8788676,29.80664077,61.9552753,320.3485899,22.53356469,79.26701304,981.882149,1.520531882,11.1,969.1344012,2.899262621,0.616639046,5041.711519,1,44.96201997,9.625405768
34285.8,662.842,4.680,198.12,-32.30,86,986,2,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,1.417,2.13E-01,22.88709772,21.66475,1.001751972,283.9308481,216.9617628,192.8620525,30.24532366,70.33356858,320.0988168,24.48127794,80.16701304,991.4043843,0.571093316,11.2,983.2360018,2.756246633,0.729392015,15203.66537,1,45.40223741,9.767044576
24602.4,408.368,2.819,243.66,-32.20,87,996,1,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,0.595,1.72E-01,22.95356475,21.91475,1.000834271,323.744658,218.2384356,194.6775683,31.42802981,68.0257775,320.2946554,23.76328385,81.06701304,1000.813439,0.867879443,11.3,995.9893254,3.034141519,0.610096998,15301.87483,1,45.83799038,9.861291911
33478.1,489.177,6.356,188.14,-32.10,88,1005,1,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,0.595,3.40E-01,22.81965547,22.16475,1.011738559,275.2011436,219.5454526,187.9118689,32.71069802,72.36720373,320.3415337,24.7907044,81.96701304,1010.620421,0.65568085,11.4,994.1683716,3.149833572,0.671545291,15453.19966,1,46.47337977,9.853804962
12389.6,225.315,3.527,276.29,-32.00,89,1015,2,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,0.595,5.73E-01,22.77519358,22.41475,1.014861811,352.2744734,224.0898959,234.7224849,32.96057551,70.49631932,320.2159631,23.93062393,82.86701304,1021.000097,1.751543573,11.5,1009.696955,3.145946148,0.695907001,15662.90073,1,46.65017711,9.920608288
23089.7,349.922,6.163,258.70,-31.90,90,1026,1,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,0.595,5.72E-01,22.72689781,22.66475,1.019160179,336.8939033,226.2174816,213.5047782,32.79892546,74.93485381,319.9081299,24.88270719,83.76701304,1031.026219,0.980509602,11.6,1024.390758,3.314259635,0.657228329,15882.08271,1,46.587771,9.965029609
21467.5,346.823,6.814,244.93,-31.80,91,1036,1,0,0,1,110.848,111.728,105.653,97.264,103.001,89.496,116.371,24.302,31.988,24.538,0.595,5.45E-01,22.75562128,22.91475,1.001184658,324.8541443,225.5001373,176.7964913,33.49248876,73.17936578,320.0639074,24.50096676,84.66701304,1040.691271,1.012177382,11.7,1029.490164,3.210752585,0.677599965,16147.11193,1,46.97474173,9.974319562
17442.5,321.610,4.201,243.74,-31.70,92,1046,2,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.203,4.64E-01,22.71991178,23.16475,1.004826221,323.8161186,228.0259686,203.7408836,34.42148221,74.12683358,320.1723487,24.53289628,85.56701304,1050.543501,1.220258292,11.8,1040.674843,3.174830194,0.814490907,16279.82656,1,47.15643534,10.03310867
99969.6,1535.073,17.391,235.25,-31.60,93,1056,1,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.203,2.66E-01,22.75603122,23.41475,1.009122285,316.3934349,231.2239395,201.3223129,35.02490795,78.07128234,320.2776364,25.24167101,86.46701304,1060.35612,0.201419466,11.9,1054.546496,3.031569408,0.607997184,16535.72768,1,47.166566,10.09527411
42975.0,561.468,8.409,293.40,-31.50,94,1066,1,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.203,2.88E-01,22.77118885,23.66475,1.02048518,367.2317648,230.8039068,196.0088197,35.37775988,82.43231502,320.282762,26.31634188,87.36701304,1071.012774,0.494658882,12,1062.953011,3.232678381,0.822887847,16950.818,1,47.4136285,10.15532679
18491.2,258.572,4.082,287.32,-31.40,95,1076,2,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.203,2.74E-01,22.67989995,23.91475,1.007941435,361.9149885,233.173529,178.9922769,35.90346937,82.31802385,320.0101838,26.09198982,88.26701304,1080.889952,1.263671732,12.1,1071.013636,3.58614675,0.452787537,16760.89744,1,47.62753043,10.13718343
21766.2,323.828,3.657,231.23,-31.30,96,1086,1,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.203,2.43E-01,22.77735967,24.16475,1.018847161,312.8746477,236.0559579,169.3341994,36.62000668,83.51010072,320.1095365,26.13234368,89.16701304,1090.886644,1.050989165,12.2,1078.525351,3.543297197,0.516100424,17326.25018,1,47.78308306,10.18545492
20122.4,296.308,3.208,215.47,-31.20,97,1096,1,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.066,3.59E-01,22.80195422,24.41475,1.010740806,299.1036398,238.4062974,166.8012982,37.11015411,85.66310835,320.0757657,26.4335685,90.06701304,1100.919482,1.15194728,12.3,1090.540233,3.623389221,0.658276768,17290.55923,1,47.93212737,10.15845385
17051.1,261.019,3.595,280.16,-31.10,98,1107,1,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.066,2.57E-01,22.93639851,24.66475,1.016441976,355.6588941,240.0215889,170.5293573,37.56758569,89.40334063,319.8875583,27.13921522,90.96701304,1111.238166,1.31969508,12.4,1101.780025,3.550427843,0.807632195,17369.8648,1,48.06708849,10.26010443
20430.5,333.597,2.975,311.31,-31.00,99,1117,2,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.066,3.51E-01,23.09486196,24.91475,1.006595019,382.8906308,244.1223277,189.6779484,38.17037899,89.96990565,320.1595452,26.92966094,91.86701304,1121.786347,1.145727556,12.5,1115.105083,3.728358413,0.692006105,17754.94962,1,48.33200013,10.29832539
92170.7,1401.546,7.736,319.87,-30.90,100,1127,1,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.066,7.05E-01,23.29934004,25,1.020514317,390.3770523,247.1148056,182.5746678,38.54622539,90.67269962,320.1577138,26.8431183,87.82608696,1132.338686,0.239780985,12.6,1124.179571,3.553289282,1.036071505,17966.38589,1,48.51449573,10.32843869
40203.6,621.011,4.484,318.71,-30.80,101,1138,2,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.066,8.72E-01,23.45587834,25,1.021635562,389.363079,249.6263678,190.447615,39.17379038,92.24367369,320.2807275,26.98208748,87.82608696,1142.721431,0.604006524,12.7,1131.496204,3.939970898,0.656321835,18048.36623,1,48.65922944,10.3465359
61916.2,903.070,13.495,320.95,-30.70,102,1148,1,0,0,1,111.818,113.426,105.691,100.384,104.827,91.594,117.322,24.295,31.986,24.545,0.027,4.57E-01,23.66752043,25,1.016649832,391.322657,250.4941371,175.1175117,39.90434911,93.02620065,320.1619293,27.08026001,87.82608696,1152.555604,0.357281788,12.8,1140.548361,3.62012758,0.983900755,18235.61838,1,48.84107576,10.35046545
38701.7,483.070,8.819,295.94,-30.60,103,1157,1,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.027,2.40E-01,23.84658101,25,1.015605048,369.4531739,250.3815811,179.9764596,40.38195118,95.42484585,320.2587136,27.59487344,87.82608696,1162.294506,0.611306586,12.9,1150.805002,3.904374259,0.991649446,18408.02121,1,49.04362665,10.38928797
19092.1,238.760,4.169,319.56,-30.50,104,1168,1,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.027,2.19E-01,24.01818701,25,1.013210833,390.1032768,254.1423195,171.089659,41.01115674,96.77595389,320.1259971,27.57791806,87.82608696,1171.852014,1.142126444,13,1162.51363,3.628168654,0.909158462,18744.30731,1,49.27617953,10.44670958
24763.4,297.539,4.303,301.52,-30.40,105,1177,1,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.027,2.12E-01,24.13258862,25,1.012360283,374.3281045,257.231336,190.7160464,41.66363035,94.27843146,320.1086149,26.82099907,87.82608696,1181.006149,0.940806502,13.1,1173.880855,3.906695552,1.056670169,19089.30949,1,49.498979,10.45405965
13922.9,141.415,2.416,270.78,-30.30,106,1185,1,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.027,5.54E-01,24.53780073,25,1.024249993,347.4554426,258.0477075,146.4352828,42.57701315,98.11450285,320.3141417,27.54770158,87.82608696,1187.62222,1.597598876,13.2,1184.084846,3.750783641,0.964415439,19325.97918,1,59.7989599,10.51425049
13395.1,131.416,1.778,265.20,-30.20,107,1191,1,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.023,6.52E-01,24.74085639,25,1.00682396,342.5762839,259.8154528,135.9983364,45.28469083,98.23766886,320.0779215,27.43661846,87.82608696,1192.953987,1.544184384,13.3,1189.100742,3.503613848,1.188370325,19353.17679,1,59.43993065,10.53156822
11640.9,124.017,1.537,246.12,-30.10,108,1195,2,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.023,4.80E-01,25.00119593,25,1.003704543,325.9001534,258.2812379,151.1785691,48.23360225,98.93876898,320.1826376,27.69687226,87.82608696,1197.706256,1.715893874,13.4,1199.347402,3.396838283,1.117741099,19651.56381,1,59.49601626,10.53899622
-10267.8,-118.293,-1.829,260.16,-30.00,109,1200,1,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.023,4.89E-01,25.26395785,25,1.012718304,338.1722488,262.195083,150.3864954,49.35696748,98.71882222,320.3527763,27.35245741,87.82608696,1201.977488,-1.753314753,13.5,1204.749055,3.072403732,1.073947843,19724.70684,1,59.51874243,10.54628874
-5443.7,-67.911,-1.220,252.75,-29.90,110,1204,-2,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.023,5.76E-01,25.37648935,25,1.027523048,331.6892027,263.6984315,144.0615806,49.99624185,97.90235827,320.0918199,27.07470809,87.82608696,1206.121572,-2.948512014,13.6,1203.926057,2.748743954,1.409759993,19762.35518,1,59.51440929,10.5373218
-6696.8,-64.015,-1.571,239.37,-29.80,111,1208,-1,0,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,0.023,7.08E-01,25.37587466,25,1.029483176,319.9980587,263.69483,109.9352917,50.03828605,100.5526363,320.1020565,27.6055829,87.82608696,1209.047308,-2.429723502,13.7,1210.858375,2.793295843,1.342428493,20062.79942,1,59.54896939,10.5282403
-5385.8,-73.794,-1.243,235.37,-29.70,112,1210,-3,-1,0,1,116.721,117.498,107.958,104.346,110.234,96.084,118.829,24.287,32.032,24.554,-0.008,9.17E-01,25.38608646,25,1.015717747,316.4990048,265.3221247,130.5484367,50.03494426,98.89114051,320.1908894,27.15198758,87.82608696,1210.334762,-2.509235549,13.8,1213.621514,2.322433692,1.367147976,20135.55655,1,59.56646294,10.53565648
-3535.9,-65.683,-0.819,238.03,-29.60,113,1211,-3,-1,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.008,1.09E+00,25.47321177,25,1.018785454,318.8231836,261.3963938,133.8275524,50.03505077,99.20850907,320.2348985,27.51169168,87.82608696,1210.827748,-2.891373337,13.9,1214.373041,1.757645284,1.387364199,20116.50462,1,59.57011365,10.53570954
-3710.3,-70.281,-1.018,242.88,-29.50,114,1211,-2,-1,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.008,1.14E+00,25.65457745,25,1.027125053,323.0641997,258.5509325,133.8328282,50.03531872,99.66450703,320.0614261,27.82250457,87.82608696,1211.131773,-2.72535726,14,1217.006553,1.738892047,1.567437044,20612.34169,1,59.58276711,10.50601407
-3690.8,-72.758,-1.816,243.75,-29.40,115,1210,-2,-1,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.008,1.03E+00,25.86717844,25,1.021524873,323.8224671,261.5264462,127.9357114,50.03443838,98.31748288,320.1515014,27.32225694,87.82608696,1210.408211,-2.564180492,14.1,1210.863511,1.626477665,1.567129024,20198.3462,1,59.55016052,10.50226401
-3266.7,-103.475,-2.962,243.97,-29.30,116,1210,-2,0,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.008,8.70E-01,25.96338579,25,1.021185899,324.0185344,259.9932106,135.2624092,50.03482507,98.01120135,320.1765449,27.37709315,87.82608696,1209.38356,-1.903147054,14.2,1212.059495,1.067548133,1.477762959,20469.74783,1,59.55404889,10.50937702
-3359.7,-102.882,-3.118,246.11,-29.20,117,1209,-2,0,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.027,9.16E-01,26.15069353,25,1.032595091,325.8908188,260.577775,120.6943313,50.03597161,98.59859225,320.0292757,27.45130282,87.82608696,1208.303616,-1.690246751,14.3,1207.829433,0.974251609,1.670665245,20833.54891,1,59.53654101,10.4660588
-3292.5,-94.929,-2.317,250.62,-29.10,118,1207,-2,0,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.027,1.10E+00,26.29523669,25,1.02281073,329.8311646,260.7469506,139.5419719,50.03609886,97.55464031,320.269978,27.22696264,87.82608696,1206.253109,-2.095402602,14.4,1207.345656,1.18161141,1.470854153,20427.54971,1,59.53520868,10.50438773
-3310.3,-178.066,-4.087,250.00,-29.00,119,1205,-1,0,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.027,1.06E+00,26.47664305,25,1.025430951,329.2892595,260.3174446,138.0585423,50.03574845,98.14255209,320.419567,27.3789413,87.82608696,1204.571954,-1.120165543,14.5,1208.66863,0.634201276,1.584814858,20727.73884,1,59.53996447,10.48244199
-6940.9,-284.828,-5.491,247.19,-28.90,120,1203,0,0,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.027,7.88E-01,26.68039938,25,1.020902488,326.8281541,260.1060869,140.9618809,50.03664545,97.00290691,320.2002039,27.16338949,87.82608696,1202.486068,-0.688757978,14.6,1202.343814,0.816225745,1.753573441,20874.15479,1,59.50712441,10.44382216
-10340.3,-282.572,-4.685,244.15,-28.80,121,1201,0,0,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,-0.027,5.49E-01,26.67831443,25,1.021920015,324.1697488,258.3719212,130.9868571,50.03749871,97.39838727,320.0906722,27.37676106,87.82608696,1200.242949,-0.651202219,14.7,1201.050489,1.147528304,1.694963809,20798.08923,1,59.50547966,10.44630883
-12908.8,-626.663,-7.589,247.10,-28.70,122,1199,0,0,0,1,122.143,123.104,112.036,108.719,112.575,100.319,120.088,24.292,32.125,24.575,0.004,3.88E-01,26.68266958,25,1.010827749,326.7559157,259.9126914,144.3311877,50.03661946,96.19787945,320.2682467,27.01348607,87.82608696,1198.120547,-0.322488867,14.8,1201.587894,0.708185723,1.782698184,20888.99737,1,59.50481312,10.4318878
